building,floor,room,coordinate_1_label,coordinate_1_indicator,coordinate_2_label,coordinate_2_indicator,coordinate_3_label,coordinate_3_indicator,uri
MLK Library,4,404-A,Row,P,Section,06,Shelf,c,/locations/4429
MLK Library,4,404-A,Row,P,Section,06,Shelf,d,/locations/4430
MLK Library,4,404-A,Row,P,Section,06,Shelf,e,/locations/4431
MLK Library,4,404-A,Row,P,Section,06,Shelf,f,/locations/4432
MLK Library,4,404-A,Row,P,Section,07,Shelf,a,/locations/4433
MLK Library,4,404-A,Row,P,Section,07,Shelf,b,/locations/4434
MLK Library,4,404-A,Row,P,Section,07,Shelf,c,/locations/4435
MLK Library,4,404-A,Row,P,Section,07,Shelf,d,/locations/4436
MLK Library,4,404-A,Row,P,Section,07,Shelf,e,/locations/4437
MLK Library,4,404-A,Row,P,Section,07,Shelf,f,/locations/4438
MLK Library,4,404-A,Row,Q,Section,01,Shelf,a,/locations/4439
MLK Library,4,404-A,Row,Q,Section,01,Shelf,b,/locations/4440
MLK Library,4,404-A,Row,Q,Section,01,Shelf,c,/locations/4441
MLK Library,4,404-A,Row,Q,Section,01,Shelf,d,/locations/4442
MLK Library,4,404-A,Row,Q,Section,01,Shelf,e,/locations/4443
MLK Library,4,404-A,Row,Q,Section,01,Shelf,f,/locations/4444
MLK Library,4,404-A,Row,Q,Section,02,Shelf,a,/locations/4445
MLK Library,4,404-A,Row,Q,Section,02,Shelf,b,/locations/4446
MLK Library,4,404-A,Row,Q,Section,02,Shelf,c,/locations/4447
MLK Library,4,404-A,Row,Q,Section,02,Shelf,d,/locations/4448
MLK Library,4,404-A,Row,Q,Section,02,Shelf,e,/locations/4449
MLK Library,4,404-A,Row,Q,Section,02,Shelf,f,/locations/4450
MLK Library,4,404-A,Row,Q,Section,03,Shelf,a,/locations/4451
MLK Library,4,404-A,Row,Q,Section,03,Shelf,b,/locations/4452
MLK Library,4,404-A,Row,Q,Section,03,Shelf,c,/locations/4453
MLK Library,4,404-A,Row,Q,Section,03,Shelf,d,/locations/4454
MLK Library,4,404-A,Row,Q,Section,03,Shelf,e,/locations/4455
MLK Library,4,404-A,Row,Q,Section,03,Shelf,f,/locations/4456
MLK Library,4,404-A,Row,Q,Section,04,Shelf,a,/locations/4457
MLK Library,4,404-A,Row,Q,Section,04,Shelf,b,/locations/4458
MLK Library,4,404-A,Row,Q,Section,04,Shelf,c,/locations/4459
MLK Library,4,404-A,Row,Q,Section,04,Shelf,d,/locations/4460
MLK Library,4,404-A,Row,Q,Section,04,Shelf,e,/locations/4461
MLK Library,4,404-A,Row,Q,Section,04,Shelf,f,/locations/4462
MLK Library,4,404-A,Row,Q,Section,05,Shelf,a,/locations/4463
MLK Library,4,404-A,Row,Q,Section,05,Shelf,b,/locations/4464
MLK Library,4,404-A,Row,Q,Section,05,Shelf,c,/locations/4465
MLK Library,4,404-A,Row,Q,Section,05,Shelf,d,/locations/4466
MLK Library,4,404-A,Row,Q,Section,05,Shelf,e,/locations/4467
MLK Library,4,404-A,Row,Q,Section,05,Shelf,f,/locations/4468
MLK Library,4,404-A,Row,Q,Section,06,Shelf,a,/locations/4469
MLK Library,4,404-A,Row,Q,Section,06,Shelf,b,/locations/4470
MLK Library,4,404-A,Row,Q,Section,06,Shelf,c,/locations/4471
MLK Library,4,404-A,Row,Q,Section,06,Shelf,d,/locations/4472
MLK Library,4,404-A,Row,Q,Section,06,Shelf,e,/locations/4473
MLK Library,4,404-A,Row,Q,Section,06,Shelf,f,/locations/4474
MLK Library,4,404-A,Row,Q,Section,07,Shelf,a,/locations/4475
MLK Library,4,404-A,Row,Q,Section,07,Shelf,b,/locations/4476
MLK Library,4,404-A,Row,Q,Section,07,Shelf,c,/locations/4477
MLK Library,4,404-A,Row,Q,Section,07,Shelf,d,/locations/4478
MLK Library,4,404-A,Row,Q,Section,07,Shelf,e,/locations/4479
MLK Library,4,404-A,Row,Q,Section,07,Shelf,f,/locations/4480
MLK Library,4,404-A,Row,R,Section,01,Shelf,a,/locations/4481
MLK Library,4,404-A,Row,R,Section,01,Shelf,b,/locations/4482
MLK Library,4,404-A,Row,R,Section,01,Shelf,c,/locations/4483
MLK Library,4,404-A,Row,R,Section,01,Shelf,d,/locations/4484
MLK Library,4,404-A,Row,R,Section,01,Shelf,e,/locations/4485
MLK Library,4,404-A,Row,R,Section,01,Shelf,f,/locations/4486
MLK Library,4,404-A,Row,R,Section,02,Shelf,a,/locations/4487
MLK Library,4,404-A,Row,R,Section,02,Shelf,b,/locations/4488
MLK Library,4,404-A,Row,R,Section,02,Shelf,c,/locations/4489
MLK Library,4,404-A,Row,R,Section,02,Shelf,d,/locations/4490
MLK Library,4,404-A,Row,R,Section,02,Shelf,e,/locations/4491
MLK Library,4,404-A,Row,R,Section,02,Shelf,f,/locations/4492
MLK Library,4,404-A,Row,R,Section,03,Shelf,a,/locations/4493
MLK Library,4,404-A,Row,R,Section,03,Shelf,b,/locations/4494
MLK Library,4,404-A,Row,R,Section,03,Shelf,c,/locations/4495
MLK Library,4,404-A,Row,R,Section,03,Shelf,d,/locations/4496
MLK Library,4,404-A,Row,R,Section,03,Shelf,e,/locations/4497
MLK Library,4,404-A,Row,R,Section,03,Shelf,f,/locations/4498
MLK Library,4,404-A,Row,R,Section,04,Shelf,a,/locations/4499
MLK Library,4,404-A,Row,R,Section,04,Shelf,b,/locations/4500
MLK Library,4,404-A,Row,R,Section,04,Shelf,c,/locations/4501
MLK Library,4,404-A,Row,R,Section,04,Shelf,d,/locations/4502
MLK Library,4,404-A,Row,R,Section,04,Shelf,e,/locations/4503
MLK Library,4,404-A,Row,R,Section,04,Shelf,f,/locations/4504
MLK Library,4,404-A,Row,R,Section,05,Shelf,a,/locations/4505
MLK Library,4,404-A,Row,R,Section,05,Shelf,b,/locations/4506
MLK Library,4,404-A,Row,R,Section,05,Shelf,c,/locations/4507
MLK Library,4,404-A,Row,R,Section,05,Shelf,d,/locations/4508
MLK Library,4,404-A,Row,R,Section,05,Shelf,e,/locations/4509
MLK Library,4,404-A,Row,R,Section,05,Shelf,f,/locations/4510
MLK Library,4,404-A,Row,R,Section,06,Shelf,a,/locations/4511
MLK Library,4,404-A,Row,R,Section,06,Shelf,b,/locations/4512
MLK Library,4,404-A,Row,R,Section,06,Shelf,c,/locations/4513
MLK Library,4,404-A,Row,R,Section,06,Shelf,d,/locations/4514
MLK Library,4,404-A,Row,R,Section,06,Shelf,e,/locations/4515
MLK Library,4,404-A,Row,R,Section,06,Shelf,f,/locations/4516
MLK Library,4,404-A,Row,R,Section,07,Shelf,a,/locations/4517
MLK Library,4,404-A,Row,R,Section,07,Shelf,b,/locations/4518
MLK Library,4,404-A,Row,R,Section,07,Shelf,c,/locations/4519
MLK Library,4,404-A,Row,R,Section,07,Shelf,d,/locations/4520
MLK Library,4,404-A,Row,R,Section,07,Shelf,e,/locations/4521
MLK Library,4,404-A,Row,R,Section,07,Shelf,f,/locations/4522
MLK Library,4,404-A,Row,S,Section,01,Shelf,a,/locations/4523
MLK Library,4,404-A,Row,S,Section,01,Shelf,b,/locations/4524
MLK Library,4,404-A,Row,S,Section,01,Shelf,c,/locations/4525
MLK Library,4,404-A,Row,S,Section,01,Shelf,d,/locations/4526
MLK Library,4,404-A,Row,S,Section,01,Shelf,e,/locations/4527
MLK Library,4,404-A,Row,S,Section,01,Shelf,f,/locations/4528
MLK Library,4,404-A,Row,S,Section,02,Shelf,a,/locations/4529
MLK Library,4,404-A,Row,S,Section,02,Shelf,b,/locations/4530
MLK Library,4,404-A,Row,S,Section,02,Shelf,c,/locations/4531
MLK Library,4,404-A,Row,S,Section,02,Shelf,d,/locations/4532
MLK Library,4,404-A,Row,S,Section,02,Shelf,e,/locations/4533
MLK Library,4,404-A,Row,S,Section,02,Shelf,f,/locations/4534
MLK Library,4,404-A,Row,S,Section,03,Shelf,a,/locations/4535
MLK Library,4,404-A,Row,S,Section,03,Shelf,b,/locations/4536
MLK Library,4,404-A,Row,S,Section,03,Shelf,c,/locations/4537
MLK Library,4,404-A,Row,S,Section,03,Shelf,d,/locations/4538
MLK Library,4,404-A,Row,S,Section,03,Shelf,e,/locations/4539
MLK Library,4,404-A,Row,S,Section,03,Shelf,f,/locations/4540
MLK Library,4,404-A,Row,S,Section,04,Shelf,a,/locations/4541
MLK Library,4,404-A,Row,S,Section,04,Shelf,b,/locations/4542
MLK Library,4,404-A,Row,S,Section,04,Shelf,c,/locations/4543
MLK Library,4,404-A,Row,S,Section,04,Shelf,d,/locations/4544
MLK Library,4,404-A,Row,S,Section,04,Shelf,e,/locations/4545
MLK Library,4,404-A,Row,S,Section,04,Shelf,f,/locations/4546
MLK Library,4,404-A,Row,S,Section,05,Shelf,a,/locations/4547
MLK Library,4,404-A,Row,S,Section,05,Shelf,b,/locations/4548
MLK Library,4,404-A,Row,S,Section,05,Shelf,c,/locations/4549
MLK Library,4,404-A,Row,S,Section,05,Shelf,d,/locations/4550
MLK Library,4,404-A,Row,S,Section,05,Shelf,e,/locations/4551
MLK Library,4,404-A,Row,S,Section,05,Shelf,f,/locations/4552
MLK Library,4,404-A,Row,S,Section,06,Shelf,a,/locations/4553
MLK Library,4,404-A,Row,S,Section,06,Shelf,b,/locations/4554
MLK Library,4,404-A,Row,S,Section,06,Shelf,c,/locations/4555
MLK Library,4,404-A,Row,S,Section,06,Shelf,d,/locations/4556
MLK Library,4,404-A,Row,S,Section,06,Shelf,e,/locations/4557
MLK Library,4,404-A,Row,S,Section,06,Shelf,f,/locations/4558
MLK Library,4,404-A,Row,S,Section,07,Shelf,a,/locations/4559
MLK Library,4,404-A,Row,S,Section,07,Shelf,b,/locations/4560
MLK Library,4,404-A,Row,S,Section,07,Shelf,c,/locations/4561
MLK Library,4,404-A,Row,S,Section,07,Shelf,d,/locations/4562
MLK Library,4,404-A,Row,S,Section,07,Shelf,e,/locations/4563
MLK Library,4,404-A,Row,S,Section,07,Shelf,f,/locations/4564
MLK Library,4,404-A,Row,T,Section,01,Shelf,a,/locations/4565
MLK Library,4,404-A,Row,T,Section,01,Shelf,b,/locations/4566
MLK Library,4,404-A,Row,T,Section,01,Shelf,c,/locations/4567
MLK Library,4,404-A,Row,T,Section,01,Shelf,d,/locations/4568
MLK Library,4,404-A,Row,T,Section,01,Shelf,e,/locations/4569
MLK Library,4,404-A,Row,T,Section,01,Shelf,f,/locations/4570
MLK Library,4,404-A,Row,T,Section,02,Shelf,a,/locations/4571
MLK Library,4,404-A,Row,T,Section,02,Shelf,b,/locations/4572
MLK Library,4,404-A,Row,T,Section,02,Shelf,c,/locations/4573
MLK Library,4,404-A,Row,T,Section,02,Shelf,d,/locations/4574
MLK Library,4,404-A,Row,T,Section,02,Shelf,e,/locations/4575
MLK Library,4,404-A,Row,T,Section,02,Shelf,f,/locations/4576
MLK Library,4,404-A,Row,T,Section,03,Shelf,a,/locations/4577
MLK Library,4,404-A,Row,T,Section,03,Shelf,b,/locations/4578
MLK Library,4,404-A,Row,T,Section,03,Shelf,c,/locations/4579
MLK Library,4,404-A,Row,T,Section,03,Shelf,d,/locations/4580
MLK Library,4,404-A,Row,T,Section,03,Shelf,e,/locations/4581
MLK Library,4,404-A,Row,T,Section,03,Shelf,f,/locations/4582
MLK Library,4,404-A,Row,T,Section,04,Shelf,a,/locations/4583
MLK Library,4,404-A,Row,T,Section,04,Shelf,b,/locations/4584
MLK Library,4,404-A,Row,T,Section,04,Shelf,c,/locations/4585
MLK Library,4,404-A,Row,T,Section,04,Shelf,d,/locations/4586
MLK Library,4,404-A,Row,T,Section,04,Shelf,e,/locations/4587
MLK Library,4,404-A,Row,T,Section,04,Shelf,f,/locations/4588
MLK Library,4,404-A,Row,T,Section,05,Shelf,a,/locations/4589
MLK Library,4,404-A,Row,T,Section,05,Shelf,b,/locations/4590
MLK Library,4,404-A,Row,T,Section,05,Shelf,c,/locations/4591
MLK Library,4,404-A,Row,T,Section,05,Shelf,d,/locations/4592
MLK Library,4,404-A,Row,T,Section,05,Shelf,e,/locations/4593
MLK Library,4,404-A,Row,T,Section,05,Shelf,f,/locations/4594
MLK Library,4,404-A,Row,T,Section,06,Shelf,a,/locations/4595
MLK Library,4,404-A,Row,T,Section,06,Shelf,b,/locations/4596
MLK Library,4,404-A,Row,T,Section,06,Shelf,c,/locations/4597
MLK Library,4,404-A,Row,T,Section,06,Shelf,d,/locations/4598
MLK Library,4,404-A,Row,T,Section,06,Shelf,e,/locations/4599
MLK Library,4,404-A,Row,T,Section,06,Shelf,f,/locations/4600
MLK Library,4,404-A,Row,T,Section,07,Shelf,a,/locations/4601
MLK Library,4,404-A,Row,T,Section,07,Shelf,b,/locations/4602
MLK Library,4,404-A,Row,T,Section,07,Shelf,c,/locations/4603
MLK Library,4,404-A,Row,T,Section,07,Shelf,d,/locations/4604
MLK Library,4,404-A,Row,T,Section,07,Shelf,e,/locations/4605
MLK Library,4,404-A,Row,T,Section,07,Shelf,f,/locations/4606
MLK Library,4,404-A,Row,U,Section,01,Shelf,a,/locations/4607
MLK Library,4,404-A,Row,U,Section,01,Shelf,b,/locations/4608
MLK Library,4,404-A,Row,U,Section,01,Shelf,c,/locations/4609
MLK Library,4,404-A,Row,U,Section,01,Shelf,d,/locations/4610
MLK Library,4,404-A,Row,U,Section,01,Shelf,e,/locations/4611
MLK Library,4,404-A,Row,U,Section,01,Shelf,f,/locations/4612
MLK Library,4,404-A,Row,U,Section,02,Shelf,a,/locations/4613
MLK Library,4,404-A,Row,U,Section,02,Shelf,b,/locations/4614
MLK Library,4,404-A,Row,U,Section,02,Shelf,c,/locations/4615
MLK Library,4,404-A,Row,U,Section,02,Shelf,d,/locations/4616
MLK Library,4,404-A,Row,U,Section,02,Shelf,e,/locations/4617
MLK Library,4,404-A,Row,U,Section,02,Shelf,f,/locations/4618
MLK Library,4,404-A,Row,U,Section,03,Shelf,a,/locations/4619
MLK Library,4,404-A,Row,U,Section,03,Shelf,b,/locations/4620
MLK Library,4,404-A,Row,U,Section,03,Shelf,c,/locations/4621
MLK Library,4,404-A,Row,U,Section,03,Shelf,d,/locations/4622
MLK Library,4,404-A,Row,U,Section,03,Shelf,e,/locations/4623
MLK Library,4,404-A,Row,U,Section,03,Shelf,f,/locations/4624
MLK Library,4,404-A,Row,U,Section,04,Shelf,a,/locations/4625
MLK Library,4,404-A,Row,U,Section,04,Shelf,b,/locations/4626
MLK Library,4,404-A,Row,U,Section,04,Shelf,c,/locations/4627
MLK Library,4,404-A,Row,U,Section,04,Shelf,d,/locations/4628
MLK Library,4,404-A,Row,U,Section,04,Shelf,e,/locations/4629
MLK Library,4,404-A,Row,U,Section,04,Shelf,f,/locations/4630
MLK Library,4,404-A,Row,U,Section,05,Shelf,a,/locations/4631
MLK Library,4,404-A,Row,U,Section,05,Shelf,b,/locations/4632
MLK Library,4,404-A,Row,U,Section,05,Shelf,c,/locations/4633
MLK Library,4,404-A,Row,U,Section,05,Shelf,d,/locations/4634
MLK Library,4,404-A,Row,U,Section,05,Shelf,e,/locations/4635
MLK Library,4,404-A,Row,U,Section,05,Shelf,f,/locations/4636
MLK Library,4,404-A,Row,U,Section,06,Shelf,a,/locations/4637
MLK Library,4,404-A,Row,U,Section,06,Shelf,b,/locations/4638
MLK Library,4,404-A,Row,U,Section,06,Shelf,c,/locations/4639
MLK Library,4,404-A,Row,U,Section,06,Shelf,d,/locations/4640
MLK Library,4,404-A,Row,U,Section,06,Shelf,e,/locations/4641
MLK Library,4,404-A,Row,U,Section,06,Shelf,f,/locations/4642
MLK Library,4,404-A,Row,U,Section,07,Shelf,a,/locations/4643
MLK Library,4,404-A,Row,U,Section,07,Shelf,b,/locations/4644
MLK Library,4,404-A,Row,U,Section,07,Shelf,c,/locations/4645
MLK Library,4,404-A,Row,U,Section,07,Shelf,d,/locations/4646
MLK Library,4,404-A,Row,U,Section,07,Shelf,e,/locations/4647
MLK Library,4,404-A,Row,U,Section,07,Shelf,f,/locations/4648
MLK Library,4,404-A,Row,V,Section,01,Shelf,a,/locations/4649
MLK Library,4,404-A,Row,V,Section,01,Shelf,b,/locations/4650
MLK Library,4,404-A,Row,V,Section,01,Shelf,c,/locations/4651
MLK Library,4,404-A,Row,V,Section,01,Shelf,d,/locations/4652
MLK Library,4,404-A,Row,V,Section,01,Shelf,e,/locations/4653
MLK Library,4,404-A,Row,V,Section,01,Shelf,f,/locations/4654
MLK Library,4,404-A,Row,V,Section,02,Shelf,a,/locations/4655
MLK Library,4,404-A,Row,V,Section,02,Shelf,b,/locations/4656
MLK Library,4,404-A,Row,V,Section,02,Shelf,c,/locations/4657
MLK Library,4,404-A,Row,V,Section,02,Shelf,d,/locations/4658
MLK Library,4,404-A,Row,V,Section,02,Shelf,e,/locations/4659
MLK Library,4,404-A,Row,V,Section,02,Shelf,f,/locations/4660
MLK Library,4,404-A,Row,V,Section,03,Shelf,a,/locations/4661
MLK Library,4,404-A,Row,V,Section,03,Shelf,b,/locations/4662
MLK Library,4,404-A,Row,V,Section,03,Shelf,c,/locations/4663
MLK Library,4,404-A,Row,V,Section,03,Shelf,d,/locations/4664
MLK Library,4,404-A,Row,V,Section,03,Shelf,e,/locations/4665
MLK Library,4,404-A,Row,V,Section,03,Shelf,f,/locations/4666
MLK Library,4,404-A,Row,V,Section,04,Shelf,a,/locations/4667
MLK Library,4,404-A,Row,V,Section,04,Shelf,b,/locations/4668
MLK Library,4,404-A,Row,V,Section,04,Shelf,c,/locations/4669
MLK Library,4,404-A,Row,V,Section,04,Shelf,d,/locations/4670
MLK Library,4,404-A,Row,V,Section,04,Shelf,e,/locations/4671
MLK Library,4,404-A,Row,V,Section,04,Shelf,f,/locations/4672
MLK Library,4,404-A,Row,V,Section,05,Shelf,a,/locations/4673
MLK Library,4,404-A,Row,V,Section,05,Shelf,b,/locations/4674
MLK Library,4,404-A,Row,V,Section,05,Shelf,c,/locations/4675
MLK Library,4,404-A,Row,V,Section,05,Shelf,d,/locations/4676
MLK Library,4,404-A,Row,V,Section,05,Shelf,e,/locations/4677
MLK Library,4,404-A,Row,V,Section,05,Shelf,f,/locations/4678
MLK Library,4,404-A,Row,V,Section,06,Shelf,a,/locations/4679
MLK Library,4,404-A,Row,V,Section,06,Shelf,b,/locations/4680
MLK Library,4,404-A,Row,V,Section,06,Shelf,c,/locations/4681
MLK Library,4,404-A,Row,V,Section,06,Shelf,d,/locations/4682
MLK Library,4,404-A,Row,V,Section,06,Shelf,e,/locations/4683
MLK Library,4,404-A,Row,V,Section,06,Shelf,f,/locations/4684
MLK Library,4,404-A,Row,V,Section,07,Shelf,a,/locations/4685
MLK Library,4,404-A,Row,V,Section,07,Shelf,b,/locations/4686
MLK Library,4,404-A,Row,V,Section,07,Shelf,c,/locations/4687
MLK Library,4,404-A,Row,V,Section,07,Shelf,d,/locations/4688
MLK Library,4,404-A,Row,V,Section,07,Shelf,e,/locations/4689
MLK Library,4,404-A,Row,V,Section,07,Shelf,f,/locations/4690
MLK Library,A Level,A-32,Row,VA,Section,01,Shelf,a,/locations/4691
MLK Library,A Level,A-32,Row,VA,Section,01,Shelf,b,/locations/4692
MLK Library,A Level,A-32,Row,VA,Section,01,Shelf,c,/locations/4693
MLK Library,A Level,A-32,Row,VA,Section,01,Shelf,d,/locations/4694
MLK Library,A Level,A-32,Row,VA,Section,01,Shelf,e,/locations/4695
MLK Library,A Level,A-32,Row,VA,Section,01,Shelf,f,/locations/4696
MLK Library,A Level,A-32,Row,VA,Section,02,Shelf,a,/locations/4697
MLK Library,A Level,A-32,Row,VA,Section,02,Shelf,b,/locations/4698
MLK Library,A Level,A-32,Row,VA,Section,02,Shelf,c,/locations/4699
MLK Library,A Level,A-32,Row,VA,Section,02,Shelf,d,/locations/4700
MLK Library,A Level,A-32,Row,VA,Section,02,Shelf,e,/locations/4701
MLK Library,A Level,A-32,Row,VA,Section,02,Shelf,f,/locations/4702
MLK Library,A Level,A-32,Row,VA,Section,03,Shelf,a,/locations/4703
MLK Library,A Level,A-32,Row,VA,Section,03,Shelf,b,/locations/4704
MLK Library,A Level,A-32,Row,VA,Section,03,Shelf,c,/locations/4705
MLK Library,A Level,A-32,Row,VA,Section,03,Shelf,d,/locations/4706
MLK Library,A Level,A-32,Row,VA,Section,03,Shelf,e,/locations/4707
MLK Library,A Level,A-32,Row,VA,Section,03,Shelf,f,/locations/4708
MLK Library,A Level,A-32,Row,VA,Section,04,Shelf,a,/locations/4709
MLK Library,A Level,A-32,Row,VA,Section,04,Shelf,b,/locations/4710
MLK Library,A Level,A-32,Row,VA,Section,04,Shelf,c,/locations/4711
MLK Library,A Level,A-32,Row,VA,Section,04,Shelf,d,/locations/4712
MLK Library,A Level,A-32,Row,VA,Section,04,Shelf,e,/locations/4713
MLK Library,A Level,A-32,Row,VA,Section,04,Shelf,f,/locations/4714
MLK Library,A Level,A-32,Row,VB,Section,01,Shelf,a,/locations/4715
MLK Library,A Level,A-32,Row,VB,Section,01,Shelf,b,/locations/4716
MLK Library,A Level,A-32,Row,VB,Section,01,Shelf,c,/locations/4717
MLK Library,A Level,A-32,Row,VB,Section,01,Shelf,d,/locations/4718
MLK Library,A Level,A-32,Row,VB,Section,01,Shelf,e,/locations/4719
MLK Library,A Level,A-32,Row,VB,Section,01,Shelf,f,/locations/4720
MLK Library,A Level,A-32,Row,VB,Section,02,Shelf,a,/locations/4721
MLK Library,A Level,A-32,Row,VB,Section,02,Shelf,b,/locations/4722
MLK Library,A Level,A-32,Row,VB,Section,02,Shelf,c,/locations/4723
MLK Library,A Level,A-32,Row,VB,Section,02,Shelf,d,/locations/4724
MLK Library,A Level,A-32,Row,VB,Section,02,Shelf,e,/locations/4725
MLK Library,A Level,A-32,Row,VB,Section,02,Shelf,f,/locations/4726
MLK Library,A Level,A-32,Row,VB,Section,03,Shelf,a,/locations/4727
MLK Library,A Level,A-32,Row,VB,Section,03,Shelf,b,/locations/4728
MLK Library,A Level,A-32,Row,VB,Section,03,Shelf,c,/locations/4729
MLK Library,A Level,A-32,Row,VB,Section,03,Shelf,d,/locations/4730
MLK Library,A Level,A-32,Row,VB,Section,03,Shelf,e,/locations/4731
MLK Library,A Level,A-32,Row,VB,Section,03,Shelf,f,/locations/4732
MLK Library,A Level,A-32,Row,VB,Section,04,Shelf,a,/locations/4733
MLK Library,A Level,A-32,Row,VB,Section,04,Shelf,b,/locations/4734
MLK Library,A Level,A-32,Row,VB,Section,04,Shelf,c,/locations/4735
MLK Library,A Level,A-32,Row,VB,Section,04,Shelf,d,/locations/4736
MLK Library,A Level,A-32,Row,VB,Section,04,Shelf,e,/locations/4737
MLK Library,A Level,A-32,Row,VB,Section,04,Shelf,f,/locations/4738
MLK Library,A Level,A-32,Row,VB,Section,05,Shelf,a,/locations/4739
MLK Library,A Level,A-32,Row,VB,Section,05,Shelf,b,/locations/4740
MLK Library,A Level,A-32,Row,VB,Section,05,Shelf,c,/locations/4741
MLK Library,A Level,A-32,Row,VB,Section,05,Shelf,d,/locations/4742
MLK Library,A Level,A-32,Row,VB,Section,05,Shelf,e,/locations/4743
MLK Library,A Level,A-32,Row,VB,Section,05,Shelf,f,/locations/4744
MLK Library,A Level,A-32,Row,VB,Section,06,Shelf,a,/locations/4745
MLK Library,A Level,A-32,Row,VB,Section,06,Shelf,b,/locations/4746
MLK Library,A Level,A-32,Row,VB,Section,06,Shelf,c,/locations/4747
MLK Library,A Level,A-32,Row,VB,Section,06,Shelf,d,/locations/4748
MLK Library,A Level,A-32,Row,VB,Section,06,Shelf,e,/locations/4749
MLK Library,A Level,A-32,Row,VB,Section,06,Shelf,f,/locations/4750
